CHR_UID,CHR_NAME,CAS,FRACTION,DU,WBODY,WGROUP,ECOLI_SINGLE,SC_WQC,TEMP_WQC,LT,GT,HD_METAL,TOXIC,TURBAP,DWS,IRR,LW,WH,ACUTE,CHRONIC,HH,PERSISTENT,UNITS,ATTAINS CAUSE_GROUP_NAME,ATTAINS CAUSE_ID,ADB_CAUSE_NO,Comments (SCB)
1418,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",,,MWWAL,,,,,,,,N,N,N,,,132,,,,,,mg/l,AMMONIA,122,308,
1418,"Nitrogen, Nitrite (NO2) + Nitrate (NO3) as N",,,WWAL,,,,,,,,N,N,N,,,132,,,,,,mg/l,AMMONIA,122,308,
1427,N-Nitrosodimethylamine,62-75-9,,ColdWAL,,,,,,,,N,Y,N,0.0069,,,,,,30,,ug/l,TOXIC ORGANICS,738,294,
1427,N-Nitrosodimethylamine,62-75-9,,CoolWAL,,,,,,,,N,Y,N,0.0069,,,,,,30,,ug/l,TOXIC ORGANICS,738,294,
1427,N-Nitrosodimethylamine,62-75-9,,HQColdWAL,,,,,,,,N,Y,N,0.0069,,,,,,30,,ug/l,TOXIC ORGANICS,738,294,
1427,N-Nitrosodimethylamine,62-75-9,,MCWAL,,,,,,,,N,Y,N,0.0069,,,,,,30,,ug/l,TOXIC ORGANICS,738,294,
1427,N-Nitrosodimethylamine,62-75-9,,MWWAL,,,,,,,,N,Y,N,0.0069,,,,,,30,,ug/l,TOXIC ORGANICS,738,294,
1427,N-Nitrosodimethylamine,62-75-9,,WWAL,,,,,,,,N,Y,N,0.0069,,,,,,30,,ug/l,TOXIC ORGANICS,738,294,
1429,N-Nitrosodi-n-propylamine,621-64-7,,ColdWAL,,,,,,,,N,Y,N,0.05,,,,,,5.1,,ug/l,TOXIC ORGANICS,740,296,
1429,N-Nitrosodi-n-propylamine,621-64-7,,CoolWAL,,,,,,,,N,Y,N,0.05,,,,,,5.1,,ug/l,TOXIC ORGANICS,740,296,
1429,N-Nitrosodi-n-propylamine,621-64-7,,HQColdWAL,,,,,,,,N,Y,N,0.05,,,,,,5.1,,ug/l,TOXIC ORGANICS,740,296,
1429,N-Nitrosodi-n-propylamine,621-64-7,,MCWAL,,,,,,,,N,Y,N,0.05,,,,,,5.1,,ug/l,TOXIC ORGANICS,740,296,
1429,N-Nitrosodi-n-propylamine,621-64-7,,MWWAL,,,,,,,,N,Y,N,0.05,,,,,,5.1,,ug/l,TOXIC ORGANICS,740,296,
1429,N-Nitrosodi-n-propylamine,621-64-7,,WWAL,,,,,,,,N,Y,N,0.05,,,,,,5.1,,ug/l,TOXIC ORGANICS,740,296,
1430,N-Nitrosodiphenylamine,86-30-6,,ColdWAL,,,,,,,,N,Y,N,71,,,,,,60,,ug/l,TOXIC ORGANICS,739,295,
1430,N-Nitrosodiphenylamine,86-30-6,,CoolWAL,,,,,,,,N,Y,N,71,,,,,,60,,ug/l,TOXIC ORGANICS,739,295,
1430,N-Nitrosodiphenylamine,86-30-6,,HQColdWAL,,,,,,,,N,Y,N,71,,,,,,60,,ug/l,TOXIC ORGANICS,739,295,
1430,N-Nitrosodiphenylamine,86-30-6,,MCWAL,,,,,,,,N,Y,N,71,,,,,,60,,ug/l,TOXIC ORGANICS,739,295,
1430,N-Nitrosodiphenylamine,86-30-6,,MWWAL,,,,,,,,N,Y,N,71,,,,,,60,,ug/l,TOXIC ORGANICS,739,295,
1430,N-Nitrosodiphenylamine,86-30-6,,WWAL,,,,,,,,N,Y,N,71,,,,,,60,,ug/l,TOXIC ORGANICS,739,295,
1448,Nonylphenol,84852-15-3,,ColdWAL,,,,,,,,N,Y,N,,,,,28,6.6,,,ug/l,TOXIC ORGANICS,1287,0,
1448,Nonylphenol,84852-15-3,,CoolWAL,,,,,,,,N,Y,N,,,,,28,6.6,,,ug/l,TOXIC ORGANICS,1287,0,
1448,Nonylphenol,84852-15-3,,HQColdWAL,,,,,,,,N,Y,N,,,,,28,6.6,,,ug/l,TOXIC ORGANICS,1287,0,
1448,Nonylphenol,84852-15-3,,LAL,,,,,,,,N,Y,N,,,,,28,,,,ug/l,TOXIC ORGANICS,1287,0,
1448,Nonylphenol,84852-15-3,,MCWAL,,,,,,,,N,Y,N,,,,,28,6.6,,,ug/l,TOXIC ORGANICS,1287,0,
1448,Nonylphenol,84852-15-3,,MWWAL,,,,,,,,N,Y,N,,,,,28,6.6,,,ug/l,TOXIC ORGANICS,1287,0,
1448,Nonylphenol,84852-15-3,,WWAL,,,,,,,,N,Y,N,,,,,28,6.6,,,ug/l,TOXIC ORGANICS,1287,0,
1467,o-Chlorophenol,95-57-8,,ColdWAL,,,,,,,,N,Y,N,175,,,,,,800,,ug/l,TOXIC ORGANICS,44,45,
1467,o-Chlorophenol,95-57-8,,CoolWAL,,,,,,,,N,Y,N,175,,,,,,800,,ug/l,TOXIC ORGANICS,44,45,
1467,o-Chlorophenol,95-57-8,,HQColdWAL,,,,,,,,N,Y,N,175,,,,,,800,,ug/l,TOXIC ORGANICS,44,45,
1467,o-Chlorophenol,95-57-8,,MCWAL,,,,,,,,N,Y,N,175,,,,,,800,,ug/l,TOXIC ORGANICS,44,45,
1467,o-Chlorophenol,95-57-8,,MWWAL,,,,,,,,N,Y,N,175,,,,,,800,,ug/l,TOXIC ORGANICS,44,45,
1467,o-Chlorophenol,95-57-8,,WWAL,,,,,,,,N,Y,N,175,,,,,,800,,ug/l,TOXIC ORGANICS,44,45,
1479,o-Dichlorobenzene,95-50-1,,ColdWAL,,,,,,,,N,Y,N,600,,,,,,3000,,ug/l,TOXIC ORGANICS,801,434,
1479,o-Dichlorobenzene,95-50-1,,CoolWAL,,,,,,,,N,Y,N,600,,,,,,3000,,ug/l,TOXIC ORGANICS,801,434,
1479,o-Dichlorobenzene,95-50-1,,HQColdWAL,,,,,,,,N,Y,N,600,,,,,,3000,,ug/l,TOXIC ORGANICS,801,434,
1479,o-Dichlorobenzene,95-50-1,,MCWAL,,,,,,,,N,Y,N,600,,,,,,3000,,ug/l,TOXIC ORGANICS,801,434,
1479,o-Dichlorobenzene,95-50-1,,MWWAL,,,,,,,,N,Y,N,600,,,,,,3000,,ug/l,TOXIC ORGANICS,801,434,
1479,o-Dichlorobenzene,95-50-1,,WWAL,,,,,,,,N,Y,N,600,,,,,,3000,,ug/l,TOXIC ORGANICS,801,434,
1518,"p,p'-DDT",50-29-3,,ColdWAL,,,,,,,,N,Y,N,1,,,0.001,1.1,0.001,0.0003,Y,ug/l,PESTICIDES,372,177,
1518,"p,p'-DDT",50-29-3,,CoolWAL,,,,,,,,N,Y,N,1,,,0.001,1.1,0.001,0.0003,Y,ug/l,PESTICIDES,372,177,
1518,"p,p'-DDT",50-29-3,,HQColdWAL,,,,,,,,N,Y,N,1,,,0.001,1.1,0.001,0.0003,Y,ug/l,PESTICIDES,372,177,
1518,"p,p'-DDT",50-29-3,,LAL,,,,,,,,N,Y,N,1,,,0.001,1.1,,0.0003,Y,ug/l,PESTICIDES,372,177,Added HH-OO criteria for LAL because DDT is persistent
1518,"p,p'-DDT",50-29-3,,MCWAL,,,,,,,,N,Y,N,1,,,0.001,1.1,0.001,0.0003,Y,ug/l,PESTICIDES,372,177,
1518,"p,p'-DDT",50-29-3,,MWWAL,,,,,,,,N,Y,N,1,,,0.001,1.1,0.001,0.0003,Y,ug/l,PESTICIDES,372,177,
1518,"p,p'-DDT",50-29-3,,WWAL,,,,,,,,N,Y,N,1,,,0.001,1.1,0.001,0.0003,Y,ug/l,PESTICIDES,372,177,
1633,Pentachlorophenol,87-86-5,,ColdWAL,,,,,,,,N,Y,N,1,,,,19,15,0.4,,ug/l,TOXIC ORGANICS,879,334,Modified HH criterion to match WQS Table 
1633,Pentachlorophenol,87-86-5,,CoolWAL,,,,,,,,N,Y,N,1,,,,19,15,0.4,,ug/l,TOXIC ORGANICS,879,334,Modified HH criterion to match WQS Table 
1633,Pentachlorophenol,87-86-5,,HQColdWAL,,,,,,,,N,Y,N,1,,,,19,15,0.4,,ug/l,TOXIC ORGANICS,879,334,Modified HH criterion to match WQS Table 
1633,Pentachlorophenol,87-86-5,,LAL,,,,,,,,N,Y,N,1,,,,19,,,,ug/l,TOXIC ORGANICS,879,334,Modified HH criterion to match WQS Table 
1633,Pentachlorophenol,87-86-5,,MCWAL,,,,,,,,N,Y,N,1,,,,19,15,0.4,,ug/l,TOXIC ORGANICS,879,334,Modified HH criterion to match WQS Table 
1633,Pentachlorophenol,87-86-5,,MWWAL,,,,,,,,N,Y,N,1,,,,19,15,0.4,,ug/l,TOXIC ORGANICS,879,334,Modified HH criterion to match WQS Table 
1633,Pentachlorophenol,87-86-5,,WWAL,,,,,,,,N,Y,N,1,,,,19,15,0.4,,ug/l,TOXIC ORGANICS,879,334,Modified HH criterion to match WQS Table 
1648,pH,,,ColdWAL,,,,,,6.6,8.8,N,N,N,,,,,,,,,none,PH/ACIDITY/CAUSTIC CONDITIONS,891,441,
1648,pH,,,CoolWAL,,,,,,6.6,9,N,N,N,,,,,,,,,none,PH/ACIDITY/CAUSTIC CONDITIONS,891,441,
1648,pH,,,HQColdWAL,,,,,,6.6,8.8,N,N,N,,,,,,,,,none,PH/ACIDITY/CAUSTIC CONDITIONS,891,441,
1648,pH,,,MCWAL,,,,,,6.6,9,N,N,N,,,,,,,,,none,PH/ACIDITY/CAUSTIC CONDITIONS,891,441,
1648,pH,,,MWWAL,,,,,,6.6,9,N,N,N,,,,,,,,,none,PH/ACIDITY/CAUSTIC CONDITIONS,891,441,
1648,pH,,,WWAL,,,,,,6.6,9,N,N,N,,,,,,,,,none,PH/ACIDITY/CAUSTIC CONDITIONS,891,441,
1654,Phenol,108-95-2,,ColdWAL,,,,,,,,N,Y,N,10500,,,,,,300000,,ug/l,TOXIC ORGANICS,896,338,
1654,Phenol,108-95-2,,CoolWAL,,,,,,,,N,Y,N,10500,,,,,,300000,,ug/l,TOXIC ORGANICS,896,338,
1654,Phenol,108-95-2,,HQColdWAL,,,,,,,,N,Y,N,10500,,,,,,300000,,ug/l,TOXIC ORGANICS,896,338,
1654,Phenol,108-95-2,,MCWAL,,,,,,,,N,Y,N,10500,,,,,,300000,,ug/l,TOXIC ORGANICS,896,338,
1654,Phenol,108-95-2,,MWWAL,,,,,,,,N,Y,N,10500,,,,,,300000,,ug/l,TOXIC ORGANICS,896,338,
1654,Phenol,108-95-2,,WWAL,,,,,,,,N,Y,N,10500,,,,,,300000,,ug/l,TOXIC ORGANICS,896,338,
1674,Phosphorus as P,,Total,ColdWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,NUTRIENTS,903,462,
1674,Phosphorus as P,,Total,CoolWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,NUTRIENTS,903,462,
1674,Phosphorus as P,,Total,HQColdWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,NUTRIENTS,903,462,
1674,Phosphorus as P,,Total,LAL,,,,,,,,N,N,N,,,,,,,,,mg/l,NUTRIENTS,903,462,
1674,Phosphorus as P,,Total,MCWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,NUTRIENTS,903,462,
1674,Phosphorus as P,,Total,MWWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,NUTRIENTS,903,462,
1674,Phosphorus as P,,Total,WWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,NUTRIENTS,903,462,
1706,Polychlorinated biphenyls,1336-36-3,,ColdWAL,,,,,,,,N,Y,N,0.5,,,0.014,2,0.014,0.00064,Y,ug/l,POLYCHLORINATED BIPHENYLS (PCBS),1190,473,
1706,Polychlorinated biphenyls,1336-36-3,,CoolWAL,,,,,,,,N,Y,N,0.5,,,0.014,2,0.014,0.00064,Y,ug/l,POLYCHLORINATED BIPHENYLS (PCBS),1190,473,
1706,Polychlorinated biphenyls,1336-36-3,,HQColdWAL,,,,,,,,N,Y,N,0.5,,,0.014,2,0.014,0.00064,Y,ug/l,POLYCHLORINATED BIPHENYLS (PCBS),1190,473,
1706,Polychlorinated biphenyls,1336-36-3,,LAL,,,,,,,,N,Y,N,0.5,,,0.014,2,,0.00064,Y,ug/l,POLYCHLORINATED BIPHENYLS (PCBS),1190,473,
1706,Polychlorinated biphenyls,1336-36-3,,MCWAL,,,,,,,,N,Y,N,0.5,,,0.014,2,0.014,0.00064,Y,ug/l,POLYCHLORINATED BIPHENYLS (PCBS),1190,473,
1706,Polychlorinated biphenyls,1336-36-3,,MWWAL,,,,,,,,N,Y,N,0.5,,,0.014,2,0.014,0.00064,Y,ug/l,POLYCHLORINATED BIPHENYLS (PCBS),1190,473,
1706,Polychlorinated biphenyls,1336-36-3,,WWAL,,,,,,,,N,Y,N,0.5,,,0.014,2,0.014,0.00064,Y,ug/l,POLYCHLORINATED BIPHENYLS (PCBS),1190,473,
1744,Pyrene,129-00-0,,ColdWAL,,,,,,,,N,Y,N,1050,,,,,,30,,ug/l,TOXIC ORGANICS,940,356,
1744,Pyrene,129-00-0,,CoolWAL,,,,,,,,N,Y,N,1050,,,,,,30,,ug/l,TOXIC ORGANICS,940,356,
1744,Pyrene,129-00-0,,HQColdWAL,,,,,,,,N,Y,N,1050,,,,,,30,,ug/l,TOXIC ORGANICS,940,356,
1744,Pyrene,129-00-0,,MCWAL,,,,,,,,N,Y,N,1050,,,,,,30,,ug/l,TOXIC ORGANICS,940,356,
1744,Pyrene,129-00-0,,MWWAL,,,,,,,,N,Y,N,1050,,,,,,30,,ug/l,TOXIC ORGANICS,940,356,
1744,Pyrene,129-00-0,,WWAL,,,,,,,,N,Y,N,1050,,,,,,30,,ug/l,TOXIC ORGANICS,940,356,
1757,Radium-226,,,ColdWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,949,363,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1757,Radium-226,,,CoolWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,949,363,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1757,Radium-226,,,HQColdWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,949,363,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1757,Radium-226,,,LAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,949,363,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1757,Radium-226,,,MCWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,949,363,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1757,Radium-226,,,MWWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,949,363,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1757,Radium-226,,,WWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,949,363,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1759,Radium-228,,,ColdWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,950,364,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1759,Radium-228,,,CoolWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,950,364,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1759,Radium-228,,,HQColdWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,950,364,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1759,Radium-228,,,LAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,950,364,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1759,Radium-228,,,MCWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,950,364,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1759,Radium-228,,,MWWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,950,364,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1759,Radium-228,,,WWAL,,,,,,,,N,Y,N,2.5,,15,,,,,,pCi/L,RADIATION,950,364,"The pollutant in the NMAC is for ""Radium 226+ Radium 228"". This excel spreadsheet divides the values from the table in half (e.g. The DWS WQS for Radium 226+228= 5pCi/L) and assigns half to Radium 226 and half to Radium 228. Is this correct?"
1793,Silver,7440-22-4,,ColdWAL,,,,,,,,N,Y,N,,,,,0.0003,,,,mg/l,METALS (OTHER THAN MERCURY),996,375,
1793,Silver,7440-22-4,,LAL,,,,,,,,N,Y,N,,,,,0.0003,,,,mg/l,METALS (OTHER THAN MERCURY),996,375,
1793,Silver,7440-22-4,,CoolWAL,,,,,,,,N,Y,N,,,,,0.0003,,,,mg/l,METALS (OTHER THAN MERCURY),996,375,
1793,Silver,7440-22-4,,HQColdWAL,,,,,,,,N,Y,N,,,,,0.0003,,,,mg/l,METALS (OTHER THAN MERCURY),996,375,
1793,Silver,7440-22-4,,MCWAL,,,,,,,,N,Y,N,,,,,0.0003,,,,mg/l,METALS (OTHER THAN MERCURY),996,375,
1793,Silver,7440-22-4,,MWWAL,,,,,,,,N,Y,N,,,,,0.0003,,,,mg/l,METALS (OTHER THAN MERCURY),996,375,
1793,Silver,7440-22-4,,WWAL,,,,,,,,N,Y,N,,,,,0.0003,,,,mg/l,METALS (OTHER THAN MERCURY),996,375,
1815,specific conductance,,,HQColdWAL,,,,300,,,300,N,N,N,,,,,,,,,uS/cm,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1009,379,
1815,specific conductance,,,HQColdWAL,,,,400,,,400,N,N,N,,,,,,,,,uS/cm,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1009,379,
1815,specific conductance,,,HQColdWAL,,,,500,,,500,N,N,N,,,,,,,,,uS/cm,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1009,379,
1815,specific conductance,,,HQColdWAL,,,,600,,,600,N,N,N,,,,,,,,,uS/cm,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1009,379,
1815,specific conductance,,,HQColdWAL,,,,1100,,,1100,N,N,N,,,,,,,,,uS/cm,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1009,379,
1815,specific conductance,,,HQColdWAL,,,,1500,,,1500,N,N,N,,,,,,,,,uS/cm,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1009,379,
1820,Strontium,,,ColdWAL,,,,,,,,N,Y,N,8,,,,,,,,pCi/L,METALS (OTHER THAN MERCURY),1013,382,
1820,Strontium,,,CoolWAL,,,,,,,,N,Y,N,8,,,,,,,,pCi/L,METALS (OTHER THAN MERCURY),1013,382,
1820,Strontium,,,HQColdWAL,,,,,,,,N,Y,N,8,,,,,,,,pCi/L,METALS (OTHER THAN MERCURY),1013,382,
1820,Strontium,,,LAL,,,,,,,,N,Y,N,8,,,,,,,,pCi/L,METALS (OTHER THAN MERCURY),1013,382,
1820,Strontium,,,MCWAL,,,,,,,,N,Y,N,8,,,,,,,,pCi/L,METALS (OTHER THAN MERCURY),1013,382,
1820,Strontium,,,MWWAL,,,,,,,,N,Y,N,8,,,,,,,,pCi/L,METALS (OTHER THAN MERCURY),1013,382,
1820,Strontium,,,WWAL,,,,,,,,N,Y,N,8,,,,,,,,pCi/L,METALS (OTHER THAN MERCURY),1013,382,
1827,Sulfate,,,ColdWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1016,385,
1827,Sulfate,,,CoolWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1016,385,
1827,Sulfate,,,HQColdWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1016,385,
1827,Sulfate,,,LAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1016,385,
1827,Sulfate,,,MCWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1016,385,
1827,Sulfate,,,MWWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1016,385,
1827,Sulfate,,,WWAL,,,,,,,,N,N,N,,,,,,,,,mg/l,SALINITY/TOTAL DISSOLVED SOLIDS/CHLORIDES/SULFATES,1016,385,
1869,Tetrachloroethylene,127-18-4,,ColdWAL,,,,,,,,N,Y,N,5,,,,,,290,Y,ug/l,TOXIC ORGANICS,1042,391,
1869,Tetrachloroethylene,127-18-4,,CoolWAL,,,,,,,,N,Y,N,5,,,,,,290,Y,ug/l,TOXIC ORGANICS,1042,391,
1869,Tetrachloroethylene,127-18-4,,HQColdWAL,,,,,,,,N,Y,N,5,,,,,,290,Y,ug/l,TOXIC ORGANICS,1042,391,
1869,Tetrachloroethylene,127-18-4,,LAL,,,,,,,,N,Y,N,5,,,,,,290,Y,ug/l,TOXIC ORGANICS,1042,391,
1869,Tetrachloroethylene,127-18-4,,MCWAL,,,,,,,,N,Y,N,5,,,,,,290,Y,ug/l,TOXIC ORGANICS,1042,391,
1869,Tetrachloroethylene,127-18-4,,MWWAL,,,,,,,,N,Y,N,5,,,,,,290,Y,ug/l,TOXIC ORGANICS,1042,391,
1869,Tetrachloroethylene,127-18-4,,WWAL,,,,,,,,N,Y,N,5,,,,,,290,Y,ug/l,TOXIC ORGANICS,1042,391,
1883,Thallium,7440-28-0,,ColdWAL,,,,,,,,N,Y,N,0.002,,,,,,0.00047,Y,mg/l,METALS (OTHER THAN MERCURY),1045,393,
1883,Thallium,7440-28-0,,CoolWAL,,,,,,,,N,Y,N,0.002,,,,,,0.00047,Y,mg/l,METALS (OTHER THAN MERCURY),1045,393,
1883,Thallium,7440-28-0,,HQColdWAL,,,,,,,,N,Y,N,0.002,,,,,,0.00047,Y,mg/l,METALS (OTHER THAN MERCURY),1045,393,
1883,Thallium,7440-28-0,,LAL,,,,,,,,N,Y,N,0.002,,,,,,0.00047,Y,mg/l,METALS (OTHER THAN MERCURY),1045,393,
1883,Thallium,7440-28-0,,MCWAL,,,,,,,,N,Y,N,0.002,,,,,,0.00047,Y,mg/l,METALS (OTHER THAN MERCURY),1045,393,
1883,Thallium,7440-28-0,,MWWAL,,,,,,,,N,Y,N,0.002,,,,,,0.00047,Y,mg/l,METALS (OTHER THAN MERCURY),1045,393,
1883,Thallium,7440-28-0,,WWAL,,,,,,,,N,Y,N,0.002,,,,,,0.00047,Y,mg/l,METALS (OTHER THAN MERCURY),1045,393,
1902,Toluene,108-88-3,,ColdWAL,,,,,,,,N,Y,N,1000,,,,,,520,,ug/l,TOXIC ORGANICS,1052,396,
1902,Toluene,108-88-3,,CoolWAL,,,,,,,,N,Y,N,1000,,,,,,520,,ug/l,TOXIC ORGANICS,1052,396,
1902,Toluene,108-88-3,,HQColdWAL,,,,,,,,N,Y,N,1000,,,,,,520,,ug/l,TOXIC ORGANICS,1052,396,
1902,Toluene,108-88-3,,MCWAL,,,,,,,,N,Y,N,1000,,,,,,520,,ug/l,TOXIC ORGANICS,1052,396,
1902,Toluene,108-88-3,,MWWAL,,,,,,,,N,Y,N,1000,,,,,,520,,ug/l,TOXIC ORGANICS,1052,396,
1902,Toluene,108-88-3,,WWAL,,,,,,,,N,Y,N,1000,,,,,,520,,ug/l,TOXIC ORGANICS,1052,396,
1912,Toxaphene,8001-35-2,,ColdWAL,,,,,,,,N,Y,N,3,,,,0.73,0.0002,0.0071,,ug/l,PESTICIDES,1074,405,
1912,Toxaphene,8001-35-2,,CoolWAL,,,,,,,,N,Y,N,3,,,,0.73,0.0002,0.0071,,ug/l,PESTICIDES,1074,405,
1912,Toxaphene,8001-35-2,,HQColdWAL,,,,,,,,N,Y,N,3,,,,0.73,0.0002,0.0071,,ug/l,PESTICIDES,1074,405,
1912,Toxaphene,8001-35-2,,LAL,,,,,,,,N,Y,N,3,,,,0.73,,,,ug/l,PESTICIDES,1074,405,
1912,Toxaphene,8001-35-2,,MCWAL,,,,,,,,N,Y,N,3,,,,0.73,0.0002,0.0071,,ug/l,PESTICIDES,1074,405,
1912,Toxaphene,8001-35-2,,MWWAL,,,,,,,,N,Y,N,3,,,,0.73,0.0002,0.0071,,ug/l,PESTICIDES,1074,405,
1912,Toxaphene,8001-35-2,,WWAL,,,,,,,,N,Y,N,3,,,,0.73,0.0002,0.0071,,ug/l,PESTICIDES,1074,405,
1926,"trans-1,2-Dichloroethylene",156-60-5,,ColdWAL,,,,,,,,N,Y,N,100,,,,,,4000,,ug/l,TOXIC ORGANICS,1090,444,
1926,"trans-1,2-Dichloroethylene",156-60-5,,CoolWAL,,,,,,,,N,Y,N,100,,,,,,4000,,ug/l,TOXIC ORGANICS,1090,444,
1926,"trans-1,2-Dichloroethylene",156-60-5,,HQColdWAL,,,,,,,,N,Y,N,100,,,,,,4000,,ug/l,TOXIC ORGANICS,1090,444,
1926,"trans-1,2-Dichloroethylene",156-60-5,,MCWAL,,,,,,,,N,Y,N,100,,,,,,4000,,ug/l,TOXIC ORGANICS,1090,444,
1926,"trans-1,2-Dichloroethylene",156-60-5,,MWWAL,,,,,,,,N,Y,N,100,,,,,,4000,,ug/l,TOXIC ORGANICS,1090,444,
1926,"trans-1,2-Dichloroethylene",156-60-5,,WWAL,,,,,,,,N,Y,N,100,,,,,,4000,,ug/l,TOXIC ORGANICS,1090,444,
1935,Tribromomethane,75-25-2,,ColdWAL,,,,,,,,N,Y,N,44,,,,,,1200,,ug/l,TOXIC ORGANICS,235,124,Changed HH from 1400 to 1200 to coincide with WQS in table. Added DWS = 44. 
