"WATER_ID","WATER_NAME","PROJECT_NAME","STATION","STATION_NAME","SAMPLING_EVENT_TYPE","DATE","TIME","ACTIVITY_TYPE","SAMPLE_TYPE","FLT_10UG","SAMPLE_FRACTION","CHR_UID","CHARACTERISTIC_NAME","MEASUREMENT","MEASUREMENT_num","UNITS","LESS_THAN_YN","ASSESSABILITY_QUALIFIER_CODE","ACT_START_DATE","ACT_END_DATE"
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-09-04,"12:18","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","10.02",10.02,"none",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-10-03,"11:46","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"985","Dissolved oxygen (DO)","6.85",6.85,"mgL",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-10-03,"11:46","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"986","Dissolved oxygen saturation","94.4",94.4,"Pct",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-10-03,"11:46","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1775","Salinity","0.5",0.5,"ppt",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-10-03,"11:46","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1815","Specific conductance","84",84,"uScm",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-10-03,"11:46","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"2849","Temperature, water","14.13",14.13,"DegC",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-10-03,"11:46","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1977","Turbidity","0.88",0.88,"NTU",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-10-03,"11:46","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","9.03",9.03,"none",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-07-16,"16:03","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"985","Dissolved oxygen (DO)","11.78",11.78,"mgL",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-07-16,"16:03","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"986","Dissolved oxygen saturation","185.13",185.13,"Pct",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-07-16,"16:03","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1775","Salinity","0.03",0.03,"ppt",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-07-16,"16:03","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1815","Specific conductance","73",73,"uScm",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-07-16,"16:03","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"2849","Temperature, water","20.2",20.2,"DegC",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-07-16,"16:03","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1977","Turbidity","2",2,"NTU",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-07-16,"16:03","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","9.41",9.41,"none",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-08-07,"12:31","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"985","Dissolved oxygen (DO)","12.61",12.61,"mgL",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-08-07,"12:31","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"986","Dissolved oxygen saturation","192.62",192.62,"Pct",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-08-07,"12:31","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1775","Salinity","0.04",0.04,"ppt",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-08-07,"12:31","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1815","Specific conductance","94.5",94.5,"uScm",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-08-07,"12:31","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"2849","Temperature, water","18.93",18.93,"DegC",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-08-07,"12:31","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1977","Turbidity","2.77",2.77,"NTU",,,,
"NM-2112.B_00",,"Rio Chama Survey 2023-2024","29HopewellLk","HOPEWELL - 29HopewellLk","Lake Depth Profile Summary",2024-08-07,"12:31","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","10.2",10.2,"none",,,,
"NM-2114_00",,"Rio Chama Survey 2023-2024","29AbiquiuRDam","ABIQUIU RESERVOIR AT THE DAM - 29AbiquiuRDam","Lake Depth Profile Summary",2024-09-12,"10:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"985","Dissolved oxygen (DO)","5.44",5.44,"mgL",,,,
"NM-2114_00",,"Rio Chama Survey 2023-2024","29AbiquiuRDam","ABIQUIU RESERVOIR AT THE DAM - 29AbiquiuRDam","Lake Depth Profile Summary",2024-09-12,"10:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"986","Dissolved oxygen saturation","76.42",76.42,"Pct",,,,
"NM-2114_00",,"Rio Chama Survey 2023-2024","29AbiquiuRDam","ABIQUIU RESERVOIR AT THE DAM - 29AbiquiuRDam","Lake Depth Profile Summary",2024-09-12,"10:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1775","Salinity","0.12",0.12,"ppt",,,,
"NM-2114_00",,"Rio Chama Survey 2023-2024","29AbiquiuRDam","ABIQUIU RESERVOIR AT THE DAM - 29AbiquiuRDam","Lake Depth Profile Summary",2024-09-12,"10:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1815","Specific conductance","249.27",249.27,"uScm",,,,
"NM-2114_00",,"Rio Chama Survey 2023-2024","29AbiquiuRDam","ABIQUIU RESERVOIR AT THE DAM - 29AbiquiuRDam","Lake Depth Profile Summary",2024-09-12,"10:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"2849","Temperature, water","20.64",20.64,"DegC",,,,
"NM-2114_00",,"Rio Chama Survey 2023-2024","29AbiquiuRDam","ABIQUIU RESERVOIR AT THE DAM - 29AbiquiuRDam","Lake Depth Profile Summary",2024-09-12,"10:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1977","Turbidity","10.25",10.25,"NTU",,,,
"NM-2114_00",,"Rio Chama Survey 2023-2024","29AbiquiuRDam","ABIQUIU RESERVOIR AT THE DAM - 29AbiquiuRDam","Lake Depth Profile Summary",2024-09-12,"10:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","8",8,"none",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLDpDam","HERON LAKE DEEP DAM - 29HeronLDpDam","Lake Depth Profile Summary",2024-05-14,"11:42","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"985","Dissolved oxygen (DO)","8.63",8.63,"mgL",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLDpDam","HERON LAKE DEEP DAM - 29HeronLDpDam","Lake Depth Profile Summary",2024-05-14,"11:42","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"986","Dissolved oxygen saturation","102.16",102.16,"Pct",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLDpDam","HERON LAKE DEEP DAM - 29HeronLDpDam","Lake Depth Profile Summary",2024-05-14,"11:42","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1775","Salinity","0.09",0.09,"ppt",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLDpDam","HERON LAKE DEEP DAM - 29HeronLDpDam","Lake Depth Profile Summary",2024-05-14,"11:42","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1815","Specific conductance","197.09",197.09,"uScm",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLDpDam","HERON LAKE DEEP DAM - 29HeronLDpDam","Lake Depth Profile Summary",2024-05-14,"11:42","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"2849","Temperature, water","11.11",11.11,"DegC",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLDpDam","HERON LAKE DEEP DAM - 29HeronLDpDam","Lake Depth Profile Summary",2024-05-14,"11:42","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1977","Turbidity","15.7",15.7,"NTU",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLDpDam","HERON LAKE DEEP DAM - 29HeronLDpDam","Lake Depth Profile Summary",2024-05-14,"11:42","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","8.29",8.29,"none",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-07-17,"09:24","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"985","Dissolved oxygen (DO)","6.59",6.59,"mgL",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-07-17,"09:24","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"986","Dissolved oxygen saturation","94.06",94.06,"Pct",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-07-17,"09:24","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1775","Salinity","0.09",0.09,"ppt",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-07-17,"09:24","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1815","Specific conductance","186.5",186.5,"uScm",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-07-17,"09:24","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"2849","Temperature, water","20.36",20.36,"DegC",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-07-17,"09:24","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1977","Turbidity","12.25",12.25,"NTU",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-07-17,"09:24","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","8.26",8.26,"none",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-05-14,"12:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"985","Dissolved oxygen (DO)","8.57",8.57,"mgL",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-05-14,"12:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"986","Dissolved oxygen saturation","104.95",104.95,"Pct",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-05-14,"12:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1775","Salinity","0.09",0.09,"ppt",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-05-14,"12:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1815","Specific conductance","187.11",187.11,"uScm",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-05-14,"12:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"2849","Temperature, water","12.58",12.58,"DegC",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-05-14,"12:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1977","Turbidity","12.35",12.35,"NTU",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-05-14,"12:56","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","8.18",8.18,"none",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-09-17,"09:39","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"985","Dissolved oxygen (DO)","6.66",6.66,"mgL",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-09-17,"09:39","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"986","Dissolved oxygen saturation","92.48",92.48,"Pct",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-09-17,"09:39","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1775","Salinity","0.09",0.09,"ppt",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-09-17,"09:39","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1815","Specific conductance","193",193,"uScm",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-09-17,"09:39","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"2849","Temperature, water","18.58",18.58,"DegC",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-09-17,"09:39","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1977","Turbidity","15.28",15.28,"NTU",,,,
"NM-2117_10",,"Rio Chama Survey 2023-2024","29HeronLakeSH","HERON LAKE SHALLOW - 29HeronLakeSH","Lake Depth Profile Summary",2024-09-17,"09:39","Lake Depth Profile Summary","Lake Depth Profile Summary",,,"1648","pH","8.1",8.1,"none",,,,
"NM-2113_50","Abiquiu Creek (Rio Chama to headwaters)","Rio Chama Survey 2023-2024","29Abiqui001.8","Abiquiu Creek at US 84 bridge - 29Abiqui001.8","LONG TERM DEPLOYMENT",2024-08-21,"11:45","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999920","4T3","19.72",19.72,"DegC",,"NON","2024-08-21 11:45:00","2024-08-29 09:45:00"
"NM-2113_50","Abiquiu Creek (Rio Chama to headwaters)","Rio Chama Survey 2023-2024","29Abiqui001.8","Abiquiu Creek at US 84 bridge - 29Abiqui001.8","LONG TERM DEPLOYMENT",2024-08-21,"11:45","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999921","6T3","19.04",19.04,"DegC",,"NON","2024-08-21 11:45:00","2024-08-29 09:45:00"
"NM-2113_50","Abiquiu Creek (Rio Chama to headwaters)","Rio Chama Survey 2023-2024","29Abiqui001.8","Abiquiu Creek at US 84 bridge - 29Abiqui001.8","LONG TERM DEPLOYMENT",2024-08-21,"11:45","Field Msr/Obs-Portable Data Logger","Surface Water",,,"985","Minimum - Dissolved oxygen (DO)","5.41",5.41,"mgL",,"NON","2024-08-21 11:45:00","2024-08-29 09:45:00"
"NM-2113_50","Abiquiu Creek (Rio Chama to headwaters)","Rio Chama Survey 2023-2024","29Abiqui001.8","Abiquiu Creek at US 84 bridge - 29Abiqui001.8","LONG TERM DEPLOYMENT",2024-08-21,"11:45","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999919","Max_24hr_Delta_DO","1.97",1.97,"mgL",,"NON","2024-08-21 11:45:00","2024-08-29 09:45:00"
"NM-2113_50","Abiquiu Creek (Rio Chama to headwaters)","Rio Chama Survey 2023-2024","29Abiqui001.8","Abiquiu Creek at US 84 bridge - 29Abiqui001.8","LONG TERM DEPLOYMENT",2024-08-21,"11:45","Field Msr/Obs-Portable Data Logger","Surface Water",,,"2849","Maximum - Temperature, water","23.02",23.02,"DegC",,"NON","2024-08-21 11:45:00","2024-08-29 09:45:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999920","4T3","22.28",22.28,"DegC",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999921","6T3","21.12",21.12,"DegC",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"985","Minimum - Dissolved oxygen (DO)","6.75",6.75,"mgL",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999919","Max_24hr_Delta_DO","2.0",2,"mgL",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"1815","Maximum - Specific conductance","917.0",917,"uScm",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"2849","Maximum - Temperature, water","25.63",25.63,"DegC",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"1977","Maximum - Turbidity","2919.8",2919.8,"NTU",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"1648","Maximum - pH","8.22",8.22,"none",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_030","Canjilon Ck (Perennial portions Abiquiu Rsrv to headwaters)","Rio Chama Survey 2023-2024","29Canjil019.6","Canjilon Creek 5 miles N. of Echo Amp - 29Canjil019.6","LONG TERM DEPLOYMENT",2024-07-17,"18:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"1648","Minimum - pH","8.03",8.03,"none",,"BOTH","2024-07-17 18:00:00","2024-07-25 12:30:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2024-07-17,"11:25","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999920","4T3","16.82",16.82,"DegC",,"NON","2024-07-17 11:25:00","2024-07-25 14:55:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2024-07-17,"11:25","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999921","6T3","16.64",16.64,"DegC",,"NON","2024-07-17 11:25:00","2024-07-25 14:55:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2024-07-17,"11:25","Field Msr/Obs-Portable Data Logger","Surface Water",,,"985","Minimum - Dissolved oxygen (DO)","3.84",3.84,"mgL",,"BOTH","2024-07-17 11:25:00","2024-07-25 14:55:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2024-07-17,"11:25","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999919","Max_24hr_Delta_DO","3.47",3.47,"mgL",,"BOTH","2024-07-17 11:25:00","2024-07-25 14:55:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2024-07-17,"11:25","Field Msr/Obs-Portable Data Logger","Surface Water",,,"2849","Maximum - Temperature, water","19.68",19.68,"DegC",,"NON","2024-07-17 11:25:00","2024-07-25 14:55:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2024-05-01,"11:30","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999920","4T3","19.48",19.48,"DegC",,"BOTH","2024-05-01 11:30:00","2024-09-11 12:15:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2024-05-01,"11:30","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999921","6T3","18.56",18.56,"DegC",,"BOTH","2024-05-01 11:30:00","2024-09-11 12:15:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2024-05-01,"11:30","Field Msr/Obs-Portable Data Logger","Surface Water",,,"2849","Maximum - Temperature, water","24.39",24.39,"DegC",,"BOTH","2024-05-01 11:30:00","2024-09-11 12:15:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2023-06-21,"12:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999920","4T3","21.1",21.1,"DegC",,"NON","2023-06-21 12:00:00","2023-10-03 12:03:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2023-06-21,"12:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999921","6T3","20.2",20.2,"DegC",,"NON","2023-06-21 12:00:00","2023-10-03 12:03:00"
"NM-2116.A_100","Canones Creek (Rio Chama to Jicarilla Apache bnd)","Rio Chama Survey 2023-2024","29CanonB002.4","Canones Creek above HWY 84 (near Chama) - 29CanonB002.4","LONG TERM DEPLOYMENT",2023-06-21,"12:00","Field Msr/Obs-Portable Data Logger","Surface Water",,,"2849","Maximum - Temperature, water","22.68",22.68,"DegC",,"NON","2023-06-21 12:00:00","2023-10-03 12:03:00"
"NM-2116.A_010","Canones Creek (Abiquiu Rsvr to Chihuahuenos Ck)","Rio Chama Survey 2023-2024","29CanonA003.4","Canones Creek at first CR 194 crossing upstream of HWY 96 - 29CanonA003.4","LONG TERM DEPLOYMENT",2024-07-09,"14:15","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999920","4T3","21.95",21.95,"DegC",,"BOTH","2024-07-09 14:15:00","2024-07-17 16:30:00"
"NM-2116.A_010","Canones Creek (Abiquiu Rsvr to Chihuahuenos Ck)","Rio Chama Survey 2023-2024","29CanonA003.4","Canones Creek at first CR 194 crossing upstream of HWY 96 - 29CanonA003.4","LONG TERM DEPLOYMENT",2024-07-09,"14:15","Field Msr/Obs-Portable Data Logger","Surface Water",,,"999921","6T3","21.5",21.5,"DegC",,"BOTH","2024-07-09 14:15:00","2024-07-17 16:30:00"
